id_pedido,id_cliente,Tipo_vivienda,Dirección,Comuna,Latitud,Longitud,fecha_entrega,día,a_ventana,b_ventana,peso_pedido,volumen_pedido
ORD-CL-202612-000152,5.889.029-3,True,"calle santo domingo 8242, La Reina, Santiago, Chile",La Reina,-33.466177787982,-70.74751937457,2026-12-04,4,780,900,263344,1614724
ORD-CL-202612-000153,19.928.840 - 1,True,"calle san diego 1862, Peñalolén, Santiago, Chile",Peñalolén,-33.471099146133,-70.648390531982,2026-12-05,5,900,1020,72256,332069
ORD-CL-202612-000154,19779462 - 2,True,"calle huerfanos 3861, San Miguel, Santiago, Chile",San Miguel,-33.525094614009,-70.669644233893,2026-12-04,4,780,900,292310,2460104
ORD-CL-202612-000155,22116046 - 1,False,"calle monjitas 4798, Independencia, Santiago, Chile",Independencia,-33.435915093122,-70.641996798698,2026-12-03,3,540,1260,60149,400367
ORD-CL-202612-000156,22.555.917-0,True,"calle amunategui 8910, Peñalolén, Santiago, Chile",Peñalolén,-33.439185,-70.6581195,2026-12-04,4,780,900,243283,2012563
ORD-CL-202612-000157,20.757.511-0,True,"avenida. vicuna mackenna 154, Recoleta, Santiago, Chile",Recoleta,-33.448822073217,-70.631656045901,2026-12-02,2,660,780,5232,9038
ORD-CL-202612-000158,14233701 - 5,True,"avenida. libertador bernardo o'higgins 2588, Lo Prado, Santiago, Chile",Lo Prado,-33.457177510953,-70.705575872792,2026-12-04,4,780,900,68552,409073
ORD-CL-202612-000159,22.449.774-2,True,"avenida. pajaritos 6316, Providencia, Santiago, Chile",Providencia,-33.466845954,-70.728480231996,2026-12-05,5,1020,1140,77230,359909
ORD-CL-202612-000160,10850565-0,True,"avenida. providencia 178, Providencia, Santiago, Chile",Providencia,-33.428348419768,-70.619115940584,2026-12-03,3,900,1020,52419,245368
ORD-CL-202612-000161,14638662-5,True,"avenida. libertador bernardo o'higgins 9819, Macul, Santiago, Chile",Macul,-33.445144865673,-70.657354633884,2026-12-04,4,780,900,154350,454502
ORD-CL-202612-000162,12.221.010-7,True,"avenida. matta 5052, Puente Alto, Santiago, Chile",Puente Alto,-33.605579172057,-70.58802505767,2026-12-05,5,1140,1260,40098,270497
ORD-CL-202612-000163,21.546.217-3,True,"avenida. pedro de valdivia 8264, Puente Alto, Santiago, Chile",Puente Alto,-33.582108992788,-70.590113292908,2026-12-03,3,900,1020,9340,24849
ORD-CL-202612-000164,13.594.672-8,True,"avenida macul 2271, Peñalolén, Santiago, Chile",Peñalolén,-33.508292173609,-70.589769523187,2026-12-04,4,780,900,447313,2996074
ORD-CL-202612-000165,20.328.731-5,True,"avenida. pajaritos 9996, Las Condes, Santiago, Chile",Las Condes,-33.458617911353,-70.713213175,2026-12-04,4,780,900,115065,912503
ORD-CL-202612-000166,9709625 - 6,True,"calle arturo prat 2589, Peñalolén, Santiago, Chile",Peñalolén,-33.478346335518,-70.64652223548,2026-12-03,3,540,660,190880,1056657
ORD-CL-202612-000167,6163666-8,True,"avenida. tobalaba 8026, Maipú, Santiago, Chile",Maipú,-33.496690209233,-70.813523075054,2026-12-02,2,1020,1140,132673,769295
ORD-CL-202612-000168,8059148-2,False,"gran avenida jose miguel carrera 9890, Santiago, Santiago, Chile",Santiago,-33.550412600627,-70.671904153191,2026-12-04,4,540,1260,303139,2150984
ORD-CL-202612-000169,15815165 - 1,True,"calle santo domingo 9121, Recoleta, Santiago, Chile",Recoleta,-33.437005365752,-70.658601544234,2026-12-03,3,1020,1140,97546,682211
ORD-CL-202612-000170,13.725.651-2,False,"calle san antonio 2929, Santiago, Santiago, Chile",Santiago,-33.437621089834,-70.648432127502,2026-12-03,3,540,1260,140588,776806
ORD-CL-202612-000171,17328690 - 8,False,"avenida. departamental 8533, Ñuñoa, Santiago, Chile",Ñuñoa,-33.5131,-70.622,2026-12-04,4,540,1260,153171,1285196
ORD-CL-202612-000172,21961796 - 1,False,"avenida. tobalaba 7018, Peñalolén, Santiago, Chile",Peñalolén,-33.51005757486,-70.560805956256,2026-12-04,4,540,1260,236682,1648344
ORD-CL-202612-000173,9.312.265-5,False,"calle morande 3445, Recoleta, Santiago, Chile",Recoleta,-33.438592072714,-70.653890494051,2026-12-04,4,540,1260,210078,1528234
ORD-CL-202612-000174,8.827.735-9,True,"avenida. pajaritos 4700, Macul, Santiago, Chile",Macul,-33.478854919541,-70.743247378032,2026-12-02,2,540,660,152983,1071840
ORD-CL-202612-000175,13905591-0,True,"avenida irarrazaval 7578, Providencia, Santiago, Chile",Providencia,-33.45361359789,-70.609348172711,2026-12-06,6,900,1020,601926,4467168
ORD-CL-202612-000176,6.031.151 - 7,False,"avenida. independencia 1274, Puente Alto, Santiago, Chile",Puente Alto,-33.602284759779,-70.591872728088,2026-12-04,4,540,1260,208364,1022770
ORD-CL-202612-000177,19.337.908 - 6,False,"avenida. la florida 2133, Macul, Santiago, Chile",Macul,-33.519504143438,-70.580650924583,2026-12-03,3,540,1260,185289,905824
ORD-CL-202612-000178,6.756.635 - 4,False,"calle bandera 9187, Vitacura, Santiago, Chile",Vitacura,-33.543954481337,-70.645030479907,2026-12-03,3,540,1260,89199,363445
ORD-CL-202612-000179,12.106.755-7,False,"avenida. pedro de valdivia 4433, Peñalolén, Santiago, Chile",Peñalolén,-33.463813342004,-70.606495228775,2026-12-03,3,540,1260,153987,716423
ORD-CL-202612-000180,13.555.003-6,False,"avenida. grecia 4946, Santiago, Santiago, Chile",Santiago,-33.467626260902,-70.580070798008,2026-12-03,3,540,1260,232758,1259586
ORD-CL-202612-000181,6219949 - 0,False,"calle morande 1976, Puente Alto, Santiago, Chile",Puente Alto,-33.623068248205,-70.595178389269,2026-12-04,4,540,1260,36521,53708
ORD-CL-202612-000182,19.246.133 - 9,False,"avenida. mapocho 4083, La Florida, Santiago, Chile",La Florida,-33.432092204424,-70.690328454242,2026-12-04,4,540,1260,242872,1972640
ORD-CL-202612-000183,14.899.995-0,True,"avenida. vicuna mackenna 578, Macul, Santiago, Chile",Macul,-33.494583746502,-70.616639379563,2026-12-03,3,540,660,100819,685490
ORD-CL-202612-000184,21.805.102 - 0,True,"calle arturo prat 175, Peñalolén, Santiago, Chile",Peñalolén,-33.446405594198,-70.649794575814,2026-12-03,3,900,1020,28967,226307
ORD-CL-202612-000185,8.339.978-1,False,"avenida. macul 791, Santiago, Santiago, Chile",Santiago,-33.499603740296,-70.596054909733,2026-12-04,4,540,1260,11855,27788
ORD-CL-202612-000186,20.328.731 - 5,True,"avenida. pajaritos 9996, Las Condes, Santiago, Chile",Las Condes,-33.458617911353,-70.713213175,2026-12-05,5,540,660,312613,2029133
ORD-CL-202612-000187,5138738 - 6,True,"avenida. independencia 4810, Puente Alto, Santiago, Chile",Puente Alto,-33.602409704403,-70.581795494343,2026-12-03,3,780,900,37419,222291
ORD-CL-202612-000188,14.638.662-5,False,"avenida. libertador bernardo o'higgins 9819, Macul, Santiago, Chile",Macul,-33.445144865673,-70.657354633884,2026-12-03,3,540,1260,425347,3169764
ORD-CL-202612-000189,19.268.872-3,True,"calle estado 3858, Peñalolén, Santiago, Chile",Peñalolén,-33.491494,-70.563254,2026-12-05,5,660,780,236778,2017478
ORD-CL-202612-000190,14544300-5,True,"calle morande 5902, Quinta Normal, Santiago, Chile",Quinta Normal,-33.434552626656,-70.682596353604,2026-12-05,5,780,900,217186,1558035
ORD-CL-202612-000191,18.148.969-2,True,"calle san antonio 448, Vitacura, Santiago, Chile",Vitacura,-33.373959979156,-70.509784684816,2026-12-06,6,900,1020,86738,677934
ORD-CL-202612-000192,6256899-1,True,"calle teatinos 3427, Lo Prado, Santiago, Chile",Lo Prado,-33.444727838885,-70.654178327001,2026-12-06,6,900,1020,43680,173840
ORD-CL-202612-000193,14693203-4,True,"calle huerfanos 996, La Florida, Santiago, Chile",La Florida,-33.439640935933,-70.65017350815,2026-12-05,5,900,1020,213679,1393939
ORD-CL-202612-000194,17602845  -  5,True,"calle arturo prat 2535, Lo Prado, Santiago, Chile",Lo Prado,-33.443156974986,-70.751213005374,2026-12-02,2,780,900,190574,1315903
ORD-CL-202612-000195,16543282 - 2,True,"avenida. las condes 180, Independencia, Santiago, Chile",Independencia,-33.371416130185,-70.509113560037,2026-12-03,3,780,900,222207,1450181
ORD-CL-202612-000196,20.441.515-9,False,"calle arturo prat 1187, Ñuñoa, Santiago, Chile",Ñuñoa,-33.459509969215,-70.64716564137,2026-12-03,3,540,1260,289606,1895320
ORD-CL-202612-000197,12.172.627 - 6,True,"calle san diego 9161, Recoleta, Santiago, Chile",Recoleta,-33.444107404651,-70.651651197417,2026-12-03,3,540,660,358370,2703977
ORD-CL-202612-000198,13.085.408-7,False,"avenida. kennedy 7474, Peñalolén, Santiago, Chile",Peñalolén,-33.503591714858,-70.587363254487,2026-12-04,4,540,1260,351854,2895733
ORD-CL-202612-000199,15.306.485-5,False,"calle monjitas 3087, Recoleta, Santiago, Chile",Recoleta,-33.435915093122,-70.641996798698,2026-12-04,4,540,1260,4792,20912
ORD-CL-202612-000200,7995605 - 2,False,"avenida la florida 4780, Santiago, Santiago, Chile",Santiago,-33.519541520429,-70.580606754106,2026-12-04,4,540,1260,27854,134501
ORD-CL-202612-000201,13.044.024 - 6,True,"calle estado 8180, Las Condes, Santiago, Chile",Las Condes,-33.4144312,-70.5570261,2026-12-05,5,1020,1140,84250,465510
ORD-CL-202612-000202,17446258-8,True,"avenida. departamental 6863, Providencia, Santiago, Chile",Providencia,-33.510764655935,-70.571297927655,2026-12-05,5,1140,1260,162494,1384473
ORD-CL-202612-000203,10061823 - 5,True,"calle merced 7933, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-05,5,540,660,210463,1617270
ORD-CL-202612-000204,14.276.332-2,False,"calle morande 7331, Puente Alto, Santiago, Chile",Puente Alto,-33.623068248205,-70.595178389269,2026-12-04,4,540,1260,183258,1236738
ORD-CL-202612-000205,10.884.364-8,False,"avenida. santa rosa 5380, La Florida, Santiago, Chile",La Florida,-33.557779358955,-70.560276230245,2026-12-04,4,540,1260,365925,2148025
ORD-CL-202612-000206,14.073.763 - 2,True,"calle monjitas 403, Recoleta, Santiago, Chile",Recoleta,-33.435915093122,-70.641996798698,2026-12-05,5,660,780,328576,1937913
ORD-CL-202612-000207,7.099.944-3,True,"avenida. pedro de valdivia 2536, Providencia, Santiago, Chile",Providencia,-33.445829158786,-70.60604935848,2026-12-05,5,780,900,85328,401285
ORD-CL-202612-000208,10.772.894-6,False,"avenida. pajaritos 1016, San Miguel, Santiago, Chile",San Miguel,-33.517759346305,-70.757514410063,2026-12-03,3,540,1260,609031,4894504
ORD-CL-202612-000209,16.399.358-6,True,"avenida. providencia 4275, Las Condes, Santiago, Chile",Las Condes,-33.428348419768,-70.619115940584,2026-12-03,3,900,1020,36710,276869
ORD-CL-202612-000210,11.704.104 - 4,True,"calle estado 8684, Vitacura, Santiago, Chile",Vitacura,-33.3818347,-70.5658306,2026-12-03,3,660,780,294121,1707462
ORD-CL-202612-000211,21.455.475-7,True,"calle teatinos 7534, Recoleta, Santiago, Chile",Recoleta,-33.444727838885,-70.654178327001,2026-12-05,5,900,1020,183602,1678496
ORD-CL-202612-000212,11.853.776 - 8,True,"calle catedral 3304, Quinta Normal, Santiago, Chile",Quinta Normal,-33.440255997435,-70.678864765813,2026-12-06,6,900,1020,55449,230421
ORD-CL-202612-000213,7891477  -  2,True,"avenida. providencia 5573, Providencia, Santiago, Chile",Providencia,-33.428348419768,-70.619115940584,2026-12-05,5,1020,1140,25325,105205
ORD-CL-202612-000214,9.245.633-5,False,"avenida. irarrazaval 8877, Peñalolén, Santiago, Chile",Peñalolén,-33.45343260721,-70.570883932789,2026-12-04,4,540,1260,113706,703396
ORD-CL-202612-000215,21542499-5,True,"avenida. pajaritos 8543, La Florida, Santiago, Chile",La Florida,-33.520274836463,-70.578380759473,2026-12-05,5,1140,1260,71873,392536
ORD-CL-202612-000216,5.295.785-2,False,"calle teatinos 535, La Florida, Santiago, Chile",La Florida,-33.437351590692,-70.655411738276,2026-12-04,4,540,1260,100266,509683
ORD-CL-202612-000217,13.300.529-9,True,"calle merced 8147, La Florida, Santiago, Chile",La Florida,-33.534224,-70.583539,2026-12-05,5,540,660,133295,769185
ORD-CL-202612-000218,12725879  -  1,True,"avenida. mapocho 6728, Lo Prado, Santiago, Chile",Lo Prado,-33.423764995592,-70.727687947991,2026-12-05,5,660,780,208943,1670244
ORD-CL-202612-000219,12334763 - 3,True,"avenida. vicuna mackenna 3407, Ñuñoa, Santiago, Chile",Ñuñoa,-33.484747439919,-70.620567215255,2026-12-05,5,780,900,242056,1496466
ORD-CL-202612-000220,18703849 - 2,True,"calle san antonio 5691, Quinta Normal, Santiago, Chile",Quinta Normal,-33.427017413377,-70.725276927827,2026-12-06,6,900,1020,39387,151081
ORD-CL-202612-000221,6634625-8,True,"calle monjitas 1046, Ñuñoa, Santiago, Chile",Ñuñoa,-33.437257339525,-70.649783888142,2026-12-06,6,900,1020,234608,1590227
ORD-CL-202612-000222,6.438.229-6,True,"calle merced 6576, Puente Alto, Santiago, Chile",Puente Alto,-33.6066736,-70.5773623,2026-12-03,3,780,900,158276,1396086
ORD-CL-202612-000223,7383509-4,True,"avenida. matta 4411, Las Condes, Santiago, Chile",Las Condes,-33.4144312,-70.5570261,2026-12-06,6,900,1020,201181,1447627
ORD-CL-202612-000224,16111501  -  1,True,"avenida. mapocho 2352, Recoleta, Santiago, Chile",Recoleta,-33.432085141083,-70.66711598545,2026-12-05,5,900,1020,390968,2943250
ORD-CL-202612-000225,22904284-0,False,"avenida. la florida 934, Peñalolén, Santiago, Chile",Peñalolén,-33.51012985368,-70.588463232828,2026-12-04,4,540,1260,137961,1119902
ORD-CL-202612-000226,11169226 - 3,True,"avenida. mapocho 4335, Las Condes, Santiago, Chile",Las Condes,-33.430863867508,-70.693867189804,2026-12-05,5,1020,1140,339295,2767387
ORD-CL-202612-000227,6.510.437 - 1,False,"calle bandera 1508, Independencia, Santiago, Chile",Independencia,-33.435311103444,-70.652919322764,2026-12-04,4,540,1260,13150,88731
ORD-CL-202612-000228,22.930.138-1,True,"calle huerfanos 4079, Puente Alto, Santiago, Chile",Puente Alto,-33.606861903722,-70.530743717696,2026-12-05,5,1140,1260,43643,373324
ORD-CL-202612-000229,22.290.680-4,False,"calle estado 6774, Maipú, Santiago, Chile",Maipú,-33.508560698716,-70.766846961699,2026-12-04,4,540,1260,327958,2706102
ORD-CL-202612-000230,15.056.286-5,True,"avenida. independencia 6313, Santiago, Santiago, Chile",Santiago,-33.432313752099,-70.653016762533,2026-12-05,5,540,660,179701,1420352
ORD-CL-202612-000231,16753214 - 7,False,"avenida. apoquindo 1827, Santiago, Santiago, Chile",Santiago,-33.425725185624,-70.529569247736,2026-12-04,4,540,1260,125268,844085
ORD-CL-202612-000232,15.595.095-2,False,"avenida. manuel montt 6241, Quinta Normal, Santiago, Chile",Quinta Normal,-33.561637797813,-70.563228642125,2026-12-04,4,540,1260,190061,1131598
ORD-CL-202612-000233,9689641-2,True,"avenida. tobalaba 2551, Independencia, Santiago, Chile",Independencia,-33.4223899,-70.6551983,2026-12-06,6,900,1020,288470,1525643
ORD-CL-202612-000234,21.719.824-7,False,"avenida. vicuna mackenna 4674, Quinta Normal, Santiago, Chile",Quinta Normal,-33.496160653669,-70.616217852069,2026-12-04,4,540,1260,95654,529117
ORD-CL-202612-000235,5662885 - 2,True,"calle arturo prat 9631, Las Condes, Santiago, Chile",Las Condes,-33.408920039347,-70.537962431931,2026-12-05,5,660,780,95352,691964
ORD-CL-202612-000236,22813500 - 2,False,"avenida mapocho 9885, La Reina, Santiago, Chile",La Reina,-33.433015296903,-70.680525177475,2026-12-04,4,540,1260,22356,153905
ORD-CL-202612-000237,22050970 - 7,True,"calle san diego 439, Las Condes, Santiago, Chile",Las Condes,-33.45088479742,-70.65043893913,2026-12-05,5,780,900,98870,746338
ORD-CL-202612-000238,9.227.283-1,True,"calle santo domingo 1221, Vitacura, Santiago, Chile",Vitacura,-33.436702762322,-70.65533032693,2026-12-05,5,900,1020,114690,641994
ORD-CL-202612-000239,5.207.312-2,False,"calle san diego 2452, Estación Central, Santiago, Chile",Estación Central,-33.476064461221,-70.646672678244,2026-12-04,4,540,1260,115033,881361
ORD-CL-202612-000240,21.177.638-5,True,"avenida. pajaritos 1039, La Florida, Santiago, Chile",La Florida,-33.520274836463,-70.578380759473,2026-12-05,5,1020,1140,368895,2752654
ORD-CL-202612-000241,22.031.223-7,False,"calle amunategui 3146, Las Condes, Santiago, Chile",Las Condes,-33.439185,-70.6581195,2026-12-04,4,540,1260,1212,1404
ORD-CL-202612-000242,18454880 - 2,True,"calle huerfanos 4859, Peñalolén, Santiago, Chile",Peñalolén,-33.491494,-70.563254,2026-12-05,5,1140,1260,125125,858370
ORD-CL-202612-000243,5.053.024-2,False,"avenida. departamental 1018, Quinta Normal, Santiago, Chile",Quinta Normal,-33.504189391264,-70.652746449253,2026-12-04,4,540,1260,66254,676064
ORD-CL-202612-000244,7.117.233-1,False,"avenida. las condes 5070, Macul, Santiago, Chile",Macul,-33.393780951086,-70.544870869114,2026-12-04,4,540,1260,140845,1206367
ORD-CL-202612-000245,19.398.473-2,False,"avenida. manuel montt 6079, Recoleta, Santiago, Chile",Recoleta,-33.430496273257,-70.619214061417,2026-12-04,4,540,1260,16872,73884
ORD-CL-202612-000246,8738877 - 8,False,"avenida. tobalaba 7259, Maipú, Santiago, Chile",Maipú,-33.449659033716,-70.561315238345,2026-12-04,4,540,1260,81211,415527
ORD-CL-202612-000247,19694095-4,False,"avenida. independencia 2139, Independencia, Santiago, Chile",Independencia,-33.406846332269,-70.661344128149,2026-12-04,4,540,1260,51279,220130
ORD-CL-202612-000248,22.296.078 - 0,True,"avenida macul 7401, Peñalolén, Santiago, Chile",Peñalolén,-33.508463562013,-70.561870882576,2026-12-05,5,540,660,149956,1054054
ORD-CL-202612-000249,11.714.785 - 7,True,"avenida. matta 2703, Puente Alto, Santiago, Chile",Puente Alto,-33.605579172057,-70.58802505767,2026-12-06,6,900,1020,136327,710648
ORD-CL-202612-000250,5.129.743-6,False,"avenida providencia 1433, San Miguel, Santiago, Chile",San Miguel,-33.428322897958,-70.618191394311,2026-12-04,4,540,1260,213727,1643157
ORD-CL-202612-000251,16.267.073 - 3,False,"avenida. manuel montt 1437, Providencia, Santiago, Chile",Providencia,-33.441209403538,-70.615503234144,2026-12-04,4,540,1260,109290,605489
ORD-CL-202612-000252,10595944 - 8,False,"calle arturo prat 9278, Ñuñoa, Santiago, Chile",Ñuñoa,-33.453402322018,-70.64843783275,2026-12-04,4,540,1260,19210,86567
ORD-CL-202612-000253,7112518-1,False,"avenida. pedro de valdivia 9956, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-04,4,540,1260,104106,569851
ORD-CL-202612-000254,8815449-0,False,"avenida. irarrazaval 3007, La Florida, Santiago, Chile",La Florida,-33.454797635509,-70.599927185735,2026-12-04,4,540,1260,93023,789015
ORD-CL-202612-000255,8.876.027-1,False,"calle morande 3445, Santiago, Santiago, Chile",Santiago,-33.438592072714,-70.653890494051,2026-12-04,4,540,1260,302165,2115034
ORD-CL-202612-000256,11.863.822  -  2,True,"avenida. apoquindo 793, Ñuñoa, Santiago, Chile",Ñuñoa,-33.410930589648,-70.531663185507,2026-12-05,5,660,780,154275,887496
ORD-CL-202612-000257,21.783.451-3,False,"calle morande 7161, Recoleta, Santiago, Chile",Recoleta,-33.438592072714,-70.653890494051,2026-12-04,4,540,1260,69168,465381
ORD-CL-202612-000258,20.310.309-1,True,"avenida americo vespucio 1622, Providencia, Santiago, Chile",Providencia,-33.426977812046,-70.575216706179,2026-12-06,6,900,1020,221415,1484209
ORD-CL-202612-000259,19.297.833  -  3,True,"calle estado 5453, San Miguel, Santiago, Chile",San Miguel,-33.4976634,-70.6639494,2026-12-06,6,900,1020,124637,786857
